GO_ID	Symbol
GO:0042221	PDE3B
GO:0042221	ANKZF1
GO:0042221	CYP24A1
GO:0042221	MGST2
GO:0042221	PGK1
GO:0042221	JKAMP
GO:0042221	ATP2B1
GO:0042221	SBNO2
GO:0042221	ATP2A2
GO:0042221	GATS
GO:0042221	ATP1A3
GO:0042221	SLC9A1
GO:0042221	ATIC
GO:0042221	WNT10B
GO:0042221	RNLS
GO:0042221	LDLRAP1
GO:0042221	ALG2
GO:0042221	XBP1
GO:0042221	ATF1
GO:0042221	SLC12A2
GO:0042221	WT1
GO:0042221	ATP6AP1
GO:0042221	DUSP6
GO:0042221	WFS1
GO:0042221	ATP7B
GO:0042221	TOR1A
GO:0042221	WNT5A
GO:0042221	DVL3
GO:0042221	WNT6
GO:0042221	PFKFB2
GO:0042221	CHMP5
GO:0042221	DSG2
GO:0042221	CLDN1
GO:0042221	DUSP1
GO:0042221	DUSP3
GO:0042221	TMUB1
GO:0042221	MTF2
GO:0042221	BAK1
GO:0042221	LRP1
GO:0042221	GPX2
GO:0042221	SHMT1
GO:0042221	MRAS
GO:0042221	PLA2G4A
GO:0042221	AUP1
GO:0042221	DIAPH1
GO:0042221	HCN3
GO:0042221	PIGA
GO:0042221	SERPINB9
GO:0042221	SMAD2
GO:0042221	EPB41L5
GO:0042221	HCN2
GO:0042221	HSPB3
GO:0042221	UBE2W
GO:0042221	BCL2L1
GO:0042221	XRCC4
GO:0042221	YWHAG
GO:0042221	CCND1
GO:0042221	TMEM199
GO:0042221	HSPA1A
GO:0042221	HSPA1B
GO:0042221	BNIP3
GO:0042221	DNAJA1
GO:0042221	AKAP9
GO:0042221	BRCA1
GO:0042221	SCAP
GO:0042221	BSG
GO:0042221	ZFP36L2
GO:0042221	SLC25A13
GO:0042221	TBK1
GO:0042221	TCIRG1
GO:0042221	KLF5
GO:0042221	RELB
GO:0042221	GGH
GO:0042221	BMPR1A
GO:0042221	TRIM13
GO:0042221	SUCNR1
GO:0042221	KAT2B
GO:0042221	BMP4
GO:0042221	BMP7
GO:0042221	ZNF259
GO:0042221	RNF149
GO:0042221	HILPDA
GO:0042221	TRIB1
GO:0042221	PTPRU
GO:0042221	GDAP2
GO:0042221	HYAL1
GO:0042221	SNX10
GO:0042221	EGR1
GO:0042221	CA2
GO:0042221	RNF4
GO:0042221	MYC
GO:0042221	CACNA1A
GO:0042221	ROCK1
GO:0042221	PPIF
GO:0042221	DNAJB12
GO:0042221	HSP90AB1
GO:0042221	DNAJB1
GO:0042221	E2F1
GO:0042221	TIMELESS
GO:0042221	TRAF6
GO:0042221	KYNU
GO:0042221	EDN1
GO:0042221	C5AR1
GO:0042221	STUB1
GO:0042221	HSPA2
GO:0042221	SETX
GO:0042221	HSPA5
GO:0042221	HSPA4
GO:0042221	UBE4B
GO:0042221	TPR
GO:0042221	HSPA6
GO:0042221	OPTN
GO:0042221	UQCRC2
GO:0042221	AKR1C3
GO:0042221	AOC3
GO:0042221	MTHFR
GO:0042221	ACSL1
GO:0042221	PDCD6
GO:0042221	FANCD2
GO:0042221	CASP8
GO:0042221	PTK2B
GO:0042221	IRS2
GO:0042221	USP47
GO:0042221	CASP7
GO:0042221	ACSL4
GO:0042221	CASP4
GO:0042221	TANK
GO:0042221	UMPS
GO:0042221	HDAC5
GO:0042221	FASN
GO:0042221	AACS
GO:0042221	SRA1
GO:0042221	CAD
GO:0042221	BECN1
GO:0042221	SRSF9
GO:0042221	RPN2
GO:0042221	VEGFC
GO:0042221	SLC26A6
GO:0042221	KDM6B
GO:0042221	CALR
GO:0042221	HGF
GO:0042221	CALM2
GO:0042221	HFE
GO:0042221	TESC
GO:0042221	TBL2
GO:0042221	VCP
GO:0042221	TMEM67
GO:0042221	F7
GO:0042221	HIF1A
GO:0042221	MFN2
GO:0042221	MCOLN1
GO:0042221	ERCC6
GO:0042221	EREG
GO:0042221	LPIN1
GO:0042221	MYLK3
GO:0042221	RNMT
GO:0042221	OXSR1
GO:0042221	CD9
GO:0042221	ADAM23
GO:0042221	PARP16
GO:0042221	RPS6KB1
GO:0042221	TXNRD1
GO:0042221	EPHA3
GO:0042221	CBL
GO:0042221	SLC23A2
GO:0042221	CAT
GO:0042221	PELI1
GO:0042221	ST3GAL6
GO:0042221	DNAJC18
GO:0042221	UBE2G2
GO:0042221	HMGCL
GO:0042221	HMGCS1
GO:0042221	TMEM161A
GO:0042221	EPHX1
GO:0042221	CDC42EP2
GO:0042221	HMOX1
GO:0042221	CCS
GO:0042221	NR4A1
GO:0042221	STT3B
GO:0042221	FOXA1
GO:0042221	ERBB2
GO:0042221	CDC6
GO:0042221	SLC27A1
GO:0042221	FMR1
GO:0042221	IL18
GO:0042221	SETDB1
GO:0042221	SCFD1
GO:0042221	CDC34
GO:0042221	XRN1
GO:0042221	INHBA
GO:0042221	INHBB
GO:0042221	ERCC6L2
GO:0042221	ZFAND6
GO:0042221	P2RX3
GO:0042221	RAB15
GO:0042221	ENTPD6
GO:0042221	ERRFI1
GO:0042221	CYCS
GO:0042221	FOXC1
GO:0042221	SCARB1
GO:0042221	MALAT1
GO:0042221	PNPLA3
GO:0042221	IL8
GO:0042221	DNAJC10
GO:0042221	UBXN6
GO:0042221	SLC38A2
GO:0042221	FGG
GO:0042221	ATG7
GO:0042221	PTAFR
GO:0042221	CES1
GO:0042221	IRS1
GO:0042221	PTCH1
GO:0042221	TAF2
GO:0042221	TNFRSF21
GO:0042221	NR4A2
GO:0042221	SLC38A9
GO:0042221	FGA
GO:0042221	NEDD4L
GO:0042221	ZBTB7B
GO:0042221	FGB
GO:0042221	ERLEC1
GO:0042221	CPEB1
GO:0042221	PTGS2
GO:0042221	CEBPB
GO:0042221	HYOU1
GO:0042221	EIF6
GO:0042221	INSIG1
GO:0042221	INSR
GO:0042221	NPC1
GO:0042221	KLHL20
GO:0042221	CDKN1B
GO:0042221	CPEB2
GO:0042221	SLC11A2
GO:0042221	IRF3
GO:0042221	UBQLN1
GO:0042221	IFIT2
GO:0042221	CACYBP
GO:0042221	CHRNA7
GO:0042221	SYAP1
GO:0042221	CHRNA5
GO:0042221	MTOR
GO:0042221	RHOQ
GO:0042221	IFNAR1
GO:0042221	ERO1L
GO:0042221	PNP
GO:0042221	KDM5B
GO:0042221	ABCD3
GO:0042221	ZC3H12A
GO:0042221	ID3
GO:0042221	AKR1C4
GO:0042221	ID1
GO:0042221	NFKB2
GO:0042221	NFKBIA
GO:0042221	NFKBIB
GO:0042221	HSPH1
GO:0042221	NDOR1
GO:0042221	IDH1
GO:0042221	UGT1A1
GO:0042221	HDAC9
GO:0042221	TNNC1
GO:0042221	CFTR
GO:0042221	RAB13
GO:0042221	HYAL3
GO:0042221	ACVR1C
GO:0042221	SUZ12
GO:0042221	RANBP2
GO:0042221	B3GNT2
GO:0042221	NEDD8
GO:0042221	CTR9
GO:0042221	CPEB4
GO:0042221	RARG
GO:0042221	NFE2L2
GO:0042221	NR2F2
GO:0042221	NFIL3
GO:0042221	PDGFD
GO:0042221	ASAH2
GO:0042221	NFE2L1
GO:0042221	TFRC
GO:0042221	CLU
GO:0042221	BCAR3
GO:0042221	TFPI
GO:0042221	ATP6V0A2
GO:0042221	EDEM1
GO:0042221	RAPGEF2
GO:0042221	OGT
GO:0042221	PELP1
GO:0042221	IGF2R
GO:0042221	NDUFA9
GO:0042221	TGIF1
GO:0042221	TGFBR2
GO:0042221	TGFBR3
GO:0042221	ANKRD1
GO:0042221	FOS
GO:0042221	THBS1
GO:0042221	NFAT5
GO:0042221	CHUK
GO:0042221	THRB
GO:0042221	KLF11
GO:0008202	PRKAA2
GO:0008202	AKR1C3
GO:0008202	HSD17B4
GO:0008202	AKR1C2
GO:0008202	AKR1C1
GO:0008202	SPP1
GO:0008202	DHRS11
GO:0008202	SCAP
GO:0008202	HSD17B12
GO:0008202	CYP39A1
GO:0008202	LDLRAP1
GO:0008202	GGPS1
GO:0008202	ACAT2
GO:0008202	HSD17B7
GO:0008202	AKR1C4
GO:0008202	TM7SF2
GO:0008202	SCARB1
GO:0008202	CYB5R1
GO:0008202	SULT1A1
GO:0008202	UGT1A1
GO:0008202	APOL2
GO:0008202	LIPA
GO:0008202	APOE
GO:0008202	PCSK9
GO:0008202	SOAT1
GO:0008202	APP
GO:0008202	IDI1
GO:0008202	CFTR
GO:0008202	PRKAG2
GO:0008202	ACOX2
GO:0008202	LSS
GO:0008202	CES1
GO:0008202	SC5D
GO:0008202	EBP
GO:0008202	DHCR24
GO:0008202	DHCR7
GO:0008202	PPARGC1A
GO:0008202	NFE2L1
GO:0008202	MVK
GO:0008202	CYP1B1
GO:0008202	GBA
GO:0008202	INSIG1
GO:0008202	FDPS
GO:0008202	FDFT1
GO:0008202	NPC1
GO:0008202	CAT
GO:0008202	TSKU
GO:0008202	OSBPL9
GO:0008202	MVD
GO:0008202	LBR
GO:0008202	ERLIN2
GO:0008202	SQLE
GO:0008202	CYP51A1
GO:0008202	HMGCR
GO:0008202	HMGCS1
GO:0008202	NSDHL
GO:0008202	SRD5A1
GO:0008202	ADM
GO:0008202	MSMO1
GO:0008202	SLC27A2
GO:0008202	SREBF2
GO:0008202	CYP24A1
GO:0008202	MBTPS2
GO:0006694	PRKAA2
GO:0006694	PRKAG2
GO:0006694	AKR1C3
GO:0006694	ACOX2
GO:0006694	LSS
GO:0006694	HSD17B4
GO:0006694	CES1
GO:0006694	SC5D
GO:0006694	EBP
GO:0006694	DHRS11
GO:0006694	DHCR24
GO:0006694	DHCR7
GO:0006694	HSD17B12
GO:0006694	CYP39A1
GO:0006694	MVK
GO:0006694	GGPS1
GO:0006694	INSIG1
GO:0006694	HSD17B7
GO:0006694	AKR1C4
GO:0006694	ACAT2
GO:0006694	TM7SF2
GO:0006694	FDPS
GO:0006694	FDFT1
GO:0006694	SCARB1
GO:0006694	OSBPL9
GO:0006694	CYB5R1
GO:0006694	LBR
GO:0006694	MVD
GO:0006694	CYP51A1
GO:0006694	SQLE
GO:0006694	HMGCR
GO:0006694	HMGCS1
GO:0006694	NSDHL
GO:0006694	SRD5A1
GO:0006694	MSMO1
GO:0006694	SLC27A2
GO:0006694	IDI1
GO:0006694	CFTR
